"computer_id","activity_type","affected_user_id","timestamp"
"C33","UNAUTHORIZED_ACCESS","U90",2024-12-01 16:52:11.000
"C5","LOGIN_FAILURE","U87",2024-12-01 09:38:55.000
"C28","FILE_DOWNLOAD","U6",2024-12-01 04:21:57.000
"C14","FILE_DOWNLOAD","U28",2024-12-01 03:17:31.000
"C5","MALWARE_ALERT","U72",2024-12-01 05:44:18.000
"C33","FILE_DOWNLOAD","U55",2024-12-01 11:04:34.000
"C50","UNAUTHORIZED_ACCESS","U58",2024-12-01 21:57:56.000
"C48","UNAUTHORIZED_ACCESS","U45",2024-12-01 01:28:06.000
"C41","DATA_EXFILTRATION","U72",2024-12-01 07:49:43.000
"C19","LOGIN_FAILURE","U19",2024-12-01 11:56:04.000
"C22","DATA_EXFILTRATION","U29",2024-12-01 05:24:01.000
"C5","MALWARE_ALERT","U23",2024-12-01 03:19:15.000
"C2","LOGIN_FAILURE","U32",2024-12-01 09:02:14.000
"C30","LOGIN_FAILURE","U10",2024-12-01 12:57:07.000
"C47","LOGIN_FAILURE","U91",2024-12-01 14:25:36.000
"C39","LOGIN_FAILURE","U49",2024-12-01 18:41:40.000
"C4","FILE_DOWNLOAD","U65",2024-12-01 01:46:56.000
"C33","UNAUTHORIZED_ACCESS","U29",2024-12-01 10:52:49.000
"C13","FILE_DOWNLOAD","U59",2024-12-01 09:28:20.000
"C20","FILE_DOWNLOAD","U45",2024-12-01 06:19:49.000
"C7","UNAUTHORIZED_ACCESS","U67",2024-12-01 01:07:53.000
"C15","LOGIN_FAILURE","U51",2024-12-01 14:43:24.000
"C23","DATA_EXFILTRATION","U95",2024-12-01 16:27:50.000
"C14","FILE_DOWNLOAD","U11",2024-12-01 20:14:29.000
"C23","FILE_DOWNLOAD","U86",2024-12-01 20:01:45.000
"C19","LOGIN_FAILURE","U82",2024-12-01 09:05:48.000
"C29","FILE_DOWNLOAD","U99",2024-12-01 03:26:55.000
"C20","LOGIN_FAILURE","U6",2024-12-01 16:49:20.000
"C29","MALWARE_ALERT","U67",2024-12-01 03:42:37.000
"C24","LOGIN_FAILURE","U62",2024-12-01 05:05:22.000
"C18","DATA_EXFILTRATION","U5",2024-12-01 04:25:19.000
"C10","LOGIN_FAILURE","U9",2024-12-01 00:26:07.000
"C41","LOGIN_FAILURE","U28",2024-12-01 02:14:43.000
"C8","FILE_DOWNLOAD","U83",2024-12-01 08:05:35.000
"C26","LOGIN_FAILURE","U92",2024-12-01 04:45:33.000
"C29","MALWARE_ALERT","U91",2024-12-01 07:12:49.000
"C10","UNAUTHORIZED_ACCESS","U77",2024-12-01 14:35:05.000
"C17","MALWARE_ALERT","U38",2024-12-01 13:33:10.000
"C2","LOGIN_FAILURE","U43",2024-12-01 22:56:54.000
"C6","FILE_DOWNLOAD","U21",2024-12-01 23:28:20.000
"C5","FILE_DOWNLOAD","U91",2024-12-01 03:03:35.000
"C28","DATA_EXFILTRATION","U62",2024-12-01 21:12:06.000
"C41","LOGIN_FAILURE","U46",2024-12-01 21:20:23.000
"C5","FILE_DOWNLOAD","U70",2024-12-01 09:25:24.000
"C18","FILE_DOWNLOAD","U38",2024-12-01 02:43:48.000
"C26","LOGIN_FAILURE","U49",2024-12-01 00:47:37.000
"C20","LOGIN_FAILURE","U75",2024-12-01 02:20:50.000
"C41","FILE_DOWNLOAD","U81",2024-12-01 07:11:59.000
"C49","DATA_EXFILTRATION","U39",2024-12-01 23:31:10.000
"C27","UNAUTHORIZED_ACCESS","U71",2024-12-01 16:08:41.000
"C49","FILE_DOWNLOAD","U30",2024-12-01 04:41:20.000
"C12","LOGIN_FAILURE","U21",2024-12-01 03:20:55.000
"C7","LOGIN_FAILURE","U1",2024-12-01 12:04:16.000
"C3","UNAUTHORIZED_ACCESS","U89",2024-12-01 04:27:39.000
"C10","UNAUTHORIZED_ACCESS","U32",2024-12-01 01:33:16.000
"C34","UNAUTHORIZED_ACCESS","U8",2024-12-01 16:47:03.000
"C25","MALWARE_ALERT","U69",2024-12-01 01:50:37.000
"C35","LOGIN_FAILURE","U30",2024-12-01 06:06:58.000
"C16","DATA_EXFILTRATION","U8",2024-12-01 20:53:40.000
"C2","FILE_DOWNLOAD","U19",2024-12-01 15:46:14.000
"C24","LOGIN_FAILURE","U59",2024-12-01 14:22:53.000
"C10","MALWARE_ALERT","U55",2024-12-01 18:03:48.000
"C38","LOGIN_FAILURE","U30",2024-12-01 01:04:24.000
"C22","LOGIN_FAILURE","U79",2024-12-01 13:56:05.000
"C26","FILE_DOWNLOAD","U36",2024-12-01 15:32:03.000
"C43","FILE_DOWNLOAD","U55",2024-12-01 06:17:30.000
"C39","DATA_EXFILTRATION","U44",2024-12-01 12:53:12.000
"C27","LOGIN_FAILURE","U27",2024-12-01 07:49:03.000
"C29","LOGIN_FAILURE","U77",2024-12-01 06:48:50.000
"C47","LOGIN_FAILURE","U78",2024-12-01 10:00:42.000
"C38","LOGIN_FAILURE","U54",2024-12-01 10:11:21.000
"C20","LOGIN_FAILURE","U48",2024-12-01 16:14:19.000
"C27","FILE_DOWNLOAD","U30",2024-12-01 05:24:41.000
"C41","FILE_DOWNLOAD","U39",2024-12-01 01:15:41.000
"C20","MALWARE_ALERT","U13",2024-12-01 22:21:32.000
"C44","UNAUTHORIZED_ACCESS","U16",2024-12-01 22:32:36.000
"C19","FILE_DOWNLOAD","U44",2024-12-01 22:27:48.000
"C20","LOGIN_FAILURE","U71",2024-12-01 08:56:55.000
"C35","LOGIN_FAILURE","U27",2024-12-01 23:34:00.000
"C47","DATA_EXFILTRATION","U45",2024-12-01 10:44:40.000
"C2","FILE_DOWNLOAD","U35",2024-12-01 18:09:50.000
"C30","DATA_EXFILTRATION","U79",2024-12-01 15:00:00.000
"C34","DATA_EXFILTRATION","U28",2024-12-01 20:02:59.000
"C22","UNAUTHORIZED_ACCESS","U99",2024-12-01 17:26:27.000
"C3","UNAUTHORIZED_ACCESS","U7",2024-12-01 02:13:12.000
"C6","FILE_DOWNLOAD","U62",2024-12-01 03:11:37.000
"C15","LOGIN_FAILURE","U51",2024-12-01 10:11:10.000
"C27","UNAUTHORIZED_ACCESS","U46",2024-12-01 13:56:42.000
"C10","FILE_DOWNLOAD","U20",2024-12-01 04:59:47.000
"C9","LOGIN_FAILURE","U96",2024-12-01 15:15:49.000
"C33","FILE_DOWNLOAD","U38",2024-12-01 07:15:43.000
"C32","FILE_DOWNLOAD","U61",2024-12-01 23:23:53.000
"C48","DATA_EXFILTRATION","U32",2024-12-01 19:08:39.000
"C6","FILE_DOWNLOAD","U26",2024-12-01 09:04:16.000
"C41","LOGIN_FAILURE","U58",2024-12-01 22:57:54.000
"C36","UNAUTHORIZED_ACCESS","U39",2024-12-01 19:47:38.000
"C2","DATA_EXFILTRATION","U20",2024-12-01 00:42:39.000
"C29","FILE_DOWNLOAD","U82",2024-12-01 13:55:34.000
"C4","LOGIN_FAILURE","U50",2024-12-01 13:04:29.000
"C1","LOGIN_FAILURE","U79",2024-12-01 17:27:53.000
"C19","FILE_DOWNLOAD","U52",2024-12-01 19:49:31.000
"C26","LOGIN_FAILURE","U86",2024-12-01 17:38:47.000
"C25","LOGIN_FAILURE","U22",2024-12-01 12:31:33.000
"C10","MALWARE_ALERT","U53",2024-12-01 20:35:41.000
"C15","FILE_DOWNLOAD","U85",2024-12-01 18:17:29.000
"C22","FILE_DOWNLOAD","U66",2024-12-01 11:42:33.000
"C48","LOGIN_FAILURE","U43",2024-12-01 14:08:25.000
"C21","FILE_DOWNLOAD","U82",2024-12-01 09:50:46.000
"C22","MALWARE_ALERT","U23",2024-12-01 06:32:48.000
"C36","LOGIN_FAILURE","U77",2024-12-01 00:56:56.000
"C34","LOGIN_FAILURE","U64",2024-12-01 11:36:35.000
"C30","FILE_DOWNLOAD","U9",2024-12-01 21:44:25.000
"C25","UNAUTHORIZED_ACCESS","U7",2024-12-01 07:58:27.000
"C45","FILE_DOWNLOAD","U41",2024-12-01 01:04:00.000
"C28","LOGIN_FAILURE","U54",2024-12-01 10:13:42.000
"C1","LOGIN_FAILURE","U65",2024-12-01 02:07:59.000
"C49","DATA_EXFILTRATION","U2",2024-12-01 17:10:24.000
"C45","LOGIN_FAILURE","U4",2024-12-01 19:16:33.000
"C4","FILE_DOWNLOAD","U78",2024-12-01 13:00:49.000
"C7","FILE_DOWNLOAD","U32",2024-12-01 21:15:44.000
"C49","LOGIN_FAILURE","U100",2024-12-01 08:28:28.000
"C9","DATA_EXFILTRATION","U2",2024-12-01 05:48:42.000
"C36","MALWARE_ALERT","U64",2024-12-01 03:38:44.000
"C19","FILE_DOWNLOAD","U14",2024-12-01 09:01:27.000
"C1","LOGIN_FAILURE","U20",2024-12-01 23:54:56.000
"C10","LOGIN_FAILURE","U89",2024-12-01 08:46:48.000
"C36","FILE_DOWNLOAD","U49",2024-12-01 09:42:14.000
"C9","FILE_DOWNLOAD","U8",2024-12-01 19:25:51.000
"C45","LOGIN_FAILURE","U92",2024-12-01 02:02:08.000
"C46","LOGIN_FAILURE","U63",2024-12-01 07:59:18.000
"C42","LOGIN_FAILURE","U46",2024-12-01 20:57:37.000
"C32","UNAUTHORIZED_ACCESS","U21",2024-12-01 14:08:31.000
"C32","MALWARE_ALERT","U87",2024-12-01 12:55:04.000
"C6","UNAUTHORIZED_ACCESS","U32",2024-12-01 06:19:28.000
"C48","LOGIN_FAILURE","U8",2024-12-01 06:24:41.000
"C38","UNAUTHORIZED_ACCESS","U95",2024-12-01 08:36:45.000
"C17","LOGIN_FAILURE","U16",2024-12-01 21:34:22.000
"C10","FILE_DOWNLOAD","U40",2024-12-01 11:34:41.000
"C50","DATA_EXFILTRATION","U27",2024-12-01 13:03:46.000
"C27","LOGIN_FAILURE","U18",2024-12-01 21:32:17.000
"C50","FILE_DOWNLOAD","U35",2024-12-01 01:01:37.000
"C35","LOGIN_FAILURE","U52",2024-12-01 12:48:15.000
"C21","LOGIN_FAILURE","U15",2024-12-01 20:40:03.000
"C25","FILE_DOWNLOAD","U63",2024-12-01 20:31:13.000
"C28","FILE_DOWNLOAD","U53",2024-12-01 05:10:25.000
"C47","MALWARE_ALERT","U91",2024-12-01 20:30:07.000
"C15","FILE_DOWNLOAD","U81",2024-12-01 06:51:12.000
"C4","FILE_DOWNLOAD","U66",2024-12-01 17:55:17.000
"C29","LOGIN_FAILURE","U31",2024-12-01 19:44:17.000
"C9","LOGIN_FAILURE","U61",2024-12-01 11:15:08.000
"C27","UNAUTHORIZED_ACCESS","U64",2024-12-01 06:23:30.000
"C26","LOGIN_FAILURE","U98",2024-12-01 17:51:22.000
"C19","FILE_DOWNLOAD","U34",2024-12-01 01:22:55.000
"C28","LOGIN_FAILURE","U55",2024-12-01 03:17:10.000
"C17","MALWARE_ALERT","U59",2024-12-01 02:02:42.000
"C43","MALWARE_ALERT","U3",2024-12-01 08:28:10.000
"C41","LOGIN_FAILURE","U17",2024-12-01 21:54:21.000
"C42","LOGIN_FAILURE","U78",2024-12-01 07:57:59.000
"C50","FILE_DOWNLOAD","U78",2024-12-01 00:43:32.000
"C20","LOGIN_FAILURE","U46",2024-12-01 19:10:02.000
"C45","LOGIN_FAILURE","U38",2024-12-01 17:24:10.000
"C40","MALWARE_ALERT","U35",2024-12-01 00:01:29.000
"C39","LOGIN_FAILURE","U1",2024-12-01 12:04:41.000
"C49","DATA_EXFILTRATION","U29",2024-12-01 22:21:35.000
"C23","FILE_DOWNLOAD","U4",2024-12-01 07:20:06.000
"C47","LOGIN_FAILURE","U61",2024-12-01 04:45:03.000
"C32","FILE_DOWNLOAD","U97",2024-12-01 12:24:23.000
"C47","FILE_DOWNLOAD","U17",2024-12-01 06:27:40.000
"C33","LOGIN_FAILURE","U28",2024-12-01 11:46:53.000
"C46","FILE_DOWNLOAD","U50",2024-12-01 02:10:06.000
"C5","LOGIN_FAILURE","U90",2024-12-01 00:47:52.000
"C43","LOGIN_FAILURE","U8",2024-12-01 05:22:40.000
"C48","LOGIN_FAILURE","U34",2024-12-01 21:21:28.000
"C34","LOGIN_FAILURE","U59",2024-12-01 05:09:26.000
"C40","LOGIN_FAILURE","U18",2024-12-01 04:02:18.000
"C11","FILE_DOWNLOAD","U95",2024-12-01 19:09:42.000
"C50","FILE_DOWNLOAD","U59",2024-12-01 13:17:06.000
"C3","FILE_DOWNLOAD","U27",2024-12-01 02:38:26.000
"C33","MALWARE_ALERT","U16",2024-12-01 13:36:07.000
"C11","DATA_EXFILTRATION","U10",2024-12-01 14:24:11.000
"C16","FILE_DOWNLOAD","U76",2024-12-01 21:20:10.000
"C18","FILE_DOWNLOAD","U22",2024-12-01 03:40:42.000
"C30","LOGIN_FAILURE","U16",2024-12-01 12:15:13.000
"C48","DATA_EXFILTRATION","U12",2024-12-01 10:59:12.000
"C10","LOGIN_FAILURE","U75",2024-12-01 11:44:44.000
"C18","LOGIN_FAILURE","U84",2024-12-01 04:58:04.000
"C38","MALWARE_ALERT","U51",2024-12-01 05:44:04.000
"C19","LOGIN_FAILURE","U1",2024-12-01 15:54:21.000
"C36","LOGIN_FAILURE","U27",2024-12-01 23:16:29.000
"C13","FILE_DOWNLOAD","U67",2024-12-01 17:44:18.000
"C46","FILE_DOWNLOAD","U12",2024-12-01 23:38:09.000
"C3","MALWARE_ALERT","U30",2024-12-01 11:33:06.000
"C10","DATA_EXFILTRATION","U9",2024-12-01 06:20:33.000
"C38","LOGIN_FAILURE","U53",2024-12-01 20:27:39.000
"C1","LOGIN_FAILURE","U61",2024-12-01 22:20:40.000
"C27","FILE_DOWNLOAD","U54",2024-12-01 12:59:29.000
"C46","LOGIN_FAILURE","U37",2024-12-01 08:07:40.000
"C8","FILE_DOWNLOAD","U65",2024-12-01 21:26:34.000
"C46","LOGIN_FAILURE","U42",2024-12-01 06:23:03.000
"C42","FILE_DOWNLOAD","U49",2024-12-01 13:46:35.000
"C17","FILE_DOWNLOAD","U4",2024-12-01 11:10:15.000
"C9","FILE_DOWNLOAD","U64",2024-12-01 10:43:22.000
"C6","FILE_DOWNLOAD","U79",2024-12-01 04:38:11.000
"C43","FILE_DOWNLOAD","U51",2024-12-01 06:28:12.000
"C25","LOGIN_FAILURE","U91",2024-12-01 00:03:55.000
"C39","LOGIN_FAILURE","U72",2024-12-01 20:51:22.000
"C49","LOGIN_FAILURE","U60",2024-12-01 14:15:27.000
"C28","FILE_DOWNLOAD","U87",2024-12-01 20:39:41.000
"C33","LOGIN_FAILURE","U79",2024-12-01 01:10:44.000
"C37","FILE_DOWNLOAD","U91",2024-12-01 06:37:45.000
"C9","LOGIN_FAILURE","U31",2024-12-01 21:55:56.000
"C18","FILE_DOWNLOAD","U72",2024-12-01 11:35:09.000
"C21","DATA_EXFILTRATION","U94",2024-12-01 22:15:34.000
"C2","LOGIN_FAILURE","U58",2024-12-01 08:02:33.000
"C43","LOGIN_FAILURE","U82",2024-12-01 23:17:19.000
"C38","LOGIN_FAILURE","U4",2024-12-01 20:35:27.000
"C40","FILE_DOWNLOAD","U22",2024-12-01 03:47:25.000
"C36","FILE_DOWNLOAD","U3",2024-12-01 18:03:55.000
"C50","LOGIN_FAILURE","U79",2024-12-01 05:07:14.000
"C43","FILE_DOWNLOAD","U99",2024-12-01 12:03:26.000
"C37","LOGIN_FAILURE","U47",2024-12-01 02:49:58.000
"C15","FILE_DOWNLOAD","U38",2024-12-01 08:39:54.000
"C28","FILE_DOWNLOAD","U33",2024-12-01 12:37:37.000
"C18","MALWARE_ALERT","U78",2024-12-01 11:37:59.000
"C34","LOGIN_FAILURE","U48",2024-12-01 06:06:45.000
"C22","DATA_EXFILTRATION","U65",2024-12-01 23:09:46.000
"C11","MALWARE_ALERT","U26",2024-12-01 03:13:49.000
"C13","LOGIN_FAILURE","U8",2024-12-01 23:16:08.000
"C4","LOGIN_FAILURE","U50",2024-12-01 12:13:27.000
"C22","FILE_DOWNLOAD","U80",2024-12-01 16:15:40.000
"C7","DATA_EXFILTRATION","U38",2024-12-01 00:24:53.000
"C43","DATA_EXFILTRATION","U10",2024-12-01 09:39:21.000
"C24","FILE_DOWNLOAD","U42",2024-12-01 07:38:03.000
"C4","DATA_EXFILTRATION","U37",2024-12-01 09:05:07.000
"C28","LOGIN_FAILURE","U26",2024-12-01 02:28:05.000
"C15","LOGIN_FAILURE","U92",2024-12-01 12:45:38.000
"C1","UNAUTHORIZED_ACCESS","U12",2024-12-01 09:20:40.000
"C3","MALWARE_ALERT","U84",2024-12-01 03:56:00.000
"C14","FILE_DOWNLOAD","U49",2024-12-01 00:02:47.000
"C38","MALWARE_ALERT","U14",2024-12-01 01:45:10.000
"C50","UNAUTHORIZED_ACCESS","U46",2024-12-01 14:03:05.000
"C1","MALWARE_ALERT","U35",2024-12-01 15:57:18.000
"C38","DATA_EXFILTRATION","U29",2024-12-01 15:16:44.000
"C38","MALWARE_ALERT","U12",2024-12-01 06:03:22.000
"C21","LOGIN_FAILURE","U82",2024-12-01 15:04:26.000
"C48","DATA_EXFILTRATION","U44",2024-12-01 17:57:09.000
"C29","LOGIN_FAILURE","U66",2024-12-01 13:47:18.000
"C5","DATA_EXFILTRATION","U2",2024-12-01 12:47:16.000
"C49","FILE_DOWNLOAD","U59",2024-12-01 19:52:48.000
"C10","FILE_DOWNLOAD","U17",2024-12-01 13:39:57.000
"C28","FILE_DOWNLOAD","U10",2024-12-01 03:41:34.000
"C21","LOGIN_FAILURE","U18",2024-12-01 17:27:27.000
"C50","LOGIN_FAILURE","U22",2024-12-01 21:02:46.000
"C7","UNAUTHORIZED_ACCESS","U83",2024-12-01 23:42:03.000
"C3","UNAUTHORIZED_ACCESS","U58",2024-12-01 08:12:47.000
"C45","LOGIN_FAILURE","U53",2024-12-01 05:55:19.000
"C47","UNAUTHORIZED_ACCESS","U1",2024-12-01 16:25:51.000
"C20","DATA_EXFILTRATION","U88",2024-12-01 02:41:01.000
"C19","FILE_DOWNLOAD","U61",2024-12-01 01:12:59.000
"C35","LOGIN_FAILURE","U100",2024-12-01 10:44:14.000
"C4","UNAUTHORIZED_ACCESS","U89",2024-12-01 00:43:51.000
"C5","FILE_DOWNLOAD","U100",2024-12-01 11:36:14.000
"C1","DATA_EXFILTRATION","U31",2024-12-01 09:30:26.000
"C4","DATA_EXFILTRATION","U31",2024-12-01 03:48:46.000
"C12","DATA_EXFILTRATION","U66",2024-12-01 02:42:05.000
"C27","FILE_DOWNLOAD","U19",2024-12-01 12:26:41.000
"C42","LOGIN_FAILURE","U53",2024-12-01 06:11:36.000
"C23","LOGIN_FAILURE","U76",2024-12-01 13:40:12.000
"C25","LOGIN_FAILURE","U74",2024-12-01 05:51:30.000
"C21","LOGIN_FAILURE","U95",2024-12-01 02:43:50.000
"C24","FILE_DOWNLOAD","U22",2024-12-01 19:55:02.000
"C25","FILE_DOWNLOAD","U23",2024-12-01 03:23:23.000
"C45","DATA_EXFILTRATION","U87",2024-12-01 12:18:15.000
"C46","LOGIN_FAILURE","U15",2024-12-01 21:37:40.000
"C32","FILE_DOWNLOAD","U26",2024-12-01 22:20:31.000
"C32","LOGIN_FAILURE","U3",2024-12-01 17:34:33.000
"C5","LOGIN_FAILURE","U87",2024-12-01 01:07:42.000
"C36","LOGIN_FAILURE","U20",2024-12-01 15:42:14.000
"C46","MALWARE_ALERT","U40",2024-12-01 23:47:53.000
"C42","LOGIN_FAILURE","U39",2024-12-01 06:00:26.000
"C49","MALWARE_ALERT","U72",2024-12-01 22:06:42.000
"C42","LOGIN_FAILURE","U18",2024-12-01 15:48:31.000
"C39","DATA_EXFILTRATION","U41",2024-12-01 05:43:11.000
"C16","DATA_EXFILTRATION","U70",2024-12-01 01:56:59.000
"C33","UNAUTHORIZED_ACCESS","U27",2024-12-01 03:41:12.000
"C49","DATA_EXFILTRATION","U100",2024-12-01 12:03:17.000
"C21","UNAUTHORIZED_ACCESS","U15",2024-12-01 07:29:01.000
"C9","DATA_EXFILTRATION","U37",2024-12-01 06:55:01.000
"C6","FILE_DOWNLOAD","U58",2024-12-01 14:54:05.000
"C45","LOGIN_FAILURE","U5",2024-12-01 20:10:28.000
"C35","LOGIN_FAILURE","U73",2024-12-01 19:39:55.000
"C39","LOGIN_FAILURE","U7",2024-12-01 09:39:28.000
"C22","FILE_DOWNLOAD","U41",2024-12-01 10:14:59.000
"C41","FILE_DOWNLOAD","U84",2024-12-01 10:49:40.000
"C5","DATA_EXFILTRATION","U10",2024-12-01 08:38:55.000
"C42","UNAUTHORIZED_ACCESS","U62",2024-12-01 03:29:31.000
"C23","FILE_DOWNLOAD","U26",2024-12-01 01:48:25.000
"C17","FILE_DOWNLOAD","U68",2024-12-01 14:18:18.000
"C12","UNAUTHORIZED_ACCESS","U24",2024-12-01 20:49:03.000
"C23","LOGIN_FAILURE","U78",2024-12-01 20:00:45.000
"C16","MALWARE_ALERT","U41",2024-12-01 17:52:29.000
"C3","LOGIN_FAILURE","U65",2024-12-01 05:35:31.000
"C30","FILE_DOWNLOAD","U17",2024-12-01 01:59:04.000
"C22","LOGIN_FAILURE","U24",2024-12-01 13:08:14.000
"C9","DATA_EXFILTRATION","U27",2024-12-01 00:08:20.000
"C29","FILE_DOWNLOAD","U7",2024-12-01 15:34:07.000
"C47","LOGIN_FAILURE","U73",2024-12-01 03:11:25.000
"C37","LOGIN_FAILURE","U99",2024-12-01 10:43:27.000
"C23","FILE_DOWNLOAD","U12",2024-12-01 22:45:31.000
"C13","UNAUTHORIZED_ACCESS","U85",2024-12-01 21:51:11.000
"C32","MALWARE_ALERT","U3",2024-12-01 17:29:17.000
"C46","FILE_DOWNLOAD","U79",2024-12-01 07:16:11.000
"C47","LOGIN_FAILURE","U85",2024-12-01 03:31:52.000
"C48","FILE_DOWNLOAD","U10",2024-12-01 00:56:13.000
"C23","MALWARE_ALERT","U33",2024-12-01 07:32:05.000
"C45","MALWARE_ALERT","U46",2024-12-01 06:13:11.000
"C17","LOGIN_FAILURE","U59",2024-12-01 23:14:08.000
"C40","MALWARE_ALERT","U52",2024-12-01 10:37:28.000
"C21","FILE_DOWNLOAD","U6",2024-12-01 02:58:59.000
"C2","UNAUTHORIZED_ACCESS","U2",2024-12-01 17:14:31.000
"C37","UNAUTHORIZED_ACCESS","U29",2024-12-01 04:12:19.000
"C6","MALWARE_ALERT","U40",2024-12-01 11:13:36.000
"C44","MALWARE_ALERT","U97",2024-12-01 14:28:16.000
"C18","LOGIN_FAILURE","U61",2024-12-01 17:08:47.000
"C30","DATA_EXFILTRATION","U68",2024-12-01 17:48:26.000
"C22","FILE_DOWNLOAD","U68",2024-12-01 09:38:54.000
"C33","LOGIN_FAILURE","U29",2024-12-01 03:19:05.000
"C30","LOGIN_FAILURE","U62",2024-12-01 23:22:10.000
"C17","DATA_EXFILTRATION","U60",2024-12-01 19:48:39.000
"C43","LOGIN_FAILURE","U84",2024-12-01 14:06:33.000
"C32","FILE_DOWNLOAD","U41",2024-12-01 06:43:52.000
"C42","FILE_DOWNLOAD","U87",2024-12-01 13:30:30.000
"C14","LOGIN_FAILURE","U82",2024-12-01 13:53:16.000
"C10","LOGIN_FAILURE","U89",2024-12-01 13:26:58.000
"C47","DATA_EXFILTRATION","U65",2024-12-01 06:47:35.000
"C36","DATA_EXFILTRATION","U64",2024-12-01 16:13:48.000
"C34","LOGIN_FAILURE","U79",2024-12-01 01:37:28.000
"C9","DATA_EXFILTRATION","U63",2024-12-01 09:35:10.000
"C42","MALWARE_ALERT","U98",2024-12-01 16:00:37.000
"C28","FILE_DOWNLOAD","U48",2024-12-01 16:55:56.000
"C11","MALWARE_ALERT","U20",2024-12-01 09:35:24.000
"C14","UNAUTHORIZED_ACCESS","U37",2024-12-01 08:14:14.000
"C39","FILE_DOWNLOAD","U64",2024-12-01 09:46:40.000
"C47","LOGIN_FAILURE","U91",2024-12-01 20:32:36.000
"C19","UNAUTHORIZED_ACCESS","U86",2024-12-01 02:14:39.000
"C15","FILE_DOWNLOAD","U5",2024-12-01 05:30:08.000
"C28","LOGIN_FAILURE","U34",2024-12-01 03:31:15.000
"C24","FILE_DOWNLOAD","U39",2024-12-01 03:07:13.000
"C8","FILE_DOWNLOAD","U67",2024-12-01 12:31:01.000
"C43","DATA_EXFILTRATION","U81",2024-12-01 19:42:48.000
"C9","FILE_DOWNLOAD","U62",2024-12-01 15:04:22.000
"C47","LOGIN_FAILURE","U88",2024-12-01 21:28:16.000
"C33","FILE_DOWNLOAD","U24",2024-12-01 08:17:00.000
"C33","FILE_DOWNLOAD","U3",2024-12-01 20:09:21.000
"C19","LOGIN_FAILURE","U71",2024-12-01 02:13:13.000
"C3","FILE_DOWNLOAD","U89",2024-12-01 14:05:38.000
"C10","DATA_EXFILTRATION","U67",2024-12-01 19:01:35.000
"C40","LOGIN_FAILURE","U79",2024-12-01 15:14:30.000
"C47","FILE_DOWNLOAD","U93",2024-12-01 19:29:50.000
"C42","LOGIN_FAILURE","U50",2024-12-01 17:17:16.000
"C1","LOGIN_FAILURE","U29",2024-12-01 20:51:06.000
"C29","LOGIN_FAILURE","U74",2024-12-01 08:34:46.000
"C50","LOGIN_FAILURE","U32",2024-12-01 17:20:24.000
"C34","DATA_EXFILTRATION","U87",2024-12-01 10:52:51.000
"C13","LOGIN_FAILURE","U39",2024-12-01 02:52:28.000
"C1","MALWARE_ALERT","U9",2024-12-01 14:22:27.000
"C34","LOGIN_FAILURE","U14",2024-12-01 01:15:51.000
"C29","UNAUTHORIZED_ACCESS","U68",2024-12-01 18:16:51.000
"C48","FILE_DOWNLOAD","U64",2024-12-01 20:47:50.000
"C47","MALWARE_ALERT","U20",2024-12-01 18:49:00.000
"C13","LOGIN_FAILURE","U28",2024-12-01 20:48:25.000
"C48","FILE_DOWNLOAD","U14",2024-12-01 22:35:00.000
"C49","LOGIN_FAILURE","U44",2024-12-01 05:22:06.000
"C29","UNAUTHORIZED_ACCESS","U98",2024-12-01 04:22:45.000
"C39","FILE_DOWNLOAD","U77",2024-12-01 16:20:56.000
"C24","FILE_DOWNLOAD","U95",2024-12-01 06:17:39.000
"C26","MALWARE_ALERT","U97",2024-12-01 06:05:10.000
"C17","LOGIN_FAILURE","U39",2024-12-01 07:42:52.000
"C7","MALWARE_ALERT","U28",2024-12-01 07:01:00.000
"C13","FILE_DOWNLOAD","U64",2024-12-01 04:35:39.000
"C5","MALWARE_ALERT","U89",2024-12-01 01:33:13.000
"C26","FILE_DOWNLOAD","U32",2024-12-01 15:24:52.000
"C49","LOGIN_FAILURE","U9",2024-12-01 02:51:11.000
"C3","LOGIN_FAILURE","U28",2024-12-01 15:51:07.000
"C7","DATA_EXFILTRATION","U95",2024-12-01 07:21:05.000
"C49","FILE_DOWNLOAD","U17",2024-12-01 22:50:11.000
"C39","FILE_DOWNLOAD","U87",2024-12-01 05:23:02.000
"C1","UNAUTHORIZED_ACCESS","U77",2024-12-01 21:39:54.000
"C49","LOGIN_FAILURE","U55",2024-12-01 09:23:21.000
"C17","DATA_EXFILTRATION","U10",2024-12-01 11:38:30.000
"C43","UNAUTHORIZED_ACCESS","U80",2024-12-01 02:26:23.000
"C25","DATA_EXFILTRATION","U6",2024-12-01 03:10:06.000
"C3","DATA_EXFILTRATION","U48",2024-12-01 14:07:48.000
"C15","LOGIN_FAILURE","U75",2024-12-01 20:15:23.000
"C29","LOGIN_FAILURE","U67",2024-12-01 14:28:02.000
"C43","MALWARE_ALERT","U92",2024-12-01 20:05:58.000
"C32","LOGIN_FAILURE","U41",2024-12-01 11:52:26.000
"C26","LOGIN_FAILURE","U79",2024-12-01 10:03:22.000
"C16","MALWARE_ALERT","U60",2024-12-01 18:55:16.000
"C25","LOGIN_FAILURE","U77",2024-12-01 16:40:51.000
"C28","UNAUTHORIZED_ACCESS","U42",2024-12-01 00:27:00.000
